Entity,Code,Year,Nuclear_(percent_direct_primary_energy),Renewables_(percent_direct_primary_energy),Fossil_fuels_(percent_direct_primary_energy)
Bangladesh,BGD,1996,0,0.6672311,99.33277
Bangladesh,BGD,1997,0,0.6172536,99.382744
Bangladesh,BGD,1998,0,0.69833314,99.30167
Bangladesh,BGD,1999,0,0.66451174,99.33549
Bangladesh,BGD,2000,0,0.5562436,99.443756
Bangladesh,BGD,2001,0,0.6462378,99.35377
Bangladesh,BGD,2002,0,0.48456332,99.515434
Bangladesh,BGD,2003,0,0.4586493,99.54135
Bangladesh,BGD,2004,0,0.43167287,99.56833
Bangladesh,BGD,2005,0,0.3986652,99.60134
Bangladesh,BGD,2006,0,0.36997816,99.63002
Bangladesh,BGD,2007,0,0.36141324,99.63859
Bangladesh,BGD,2008,0,0.4380168,99.56198
Bangladesh,BGD,2009,0,0.18305531,99.81694
Bangladesh,BGD,2010,0,0.3120659,99.687935
Bangladesh,BGD,2011,0,0.3713007,99.6287
Bangladesh,BGD,2012,0,0.32021642,99.67979
Bangladesh,BGD,2013,0,0.30480182,99.6952
Bangladesh,BGD,2014,0,0.25384176,99.74616
Bangladesh,BGD,2015,0,0.30616483,99.69383
Bangladesh,BGD,2016,0,0.28936198,99.71064
Bangladesh,BGD,2017,0,0.33194578,99.66805
Bangladesh,BGD,2018,0,0.27769423,99.722305
Bangladesh,BGD,2019,0,0.25098065,99.749016
Bangladesh,BGD,2020,0,0.25660113,99.74339
Bangladesh,BGD,2021,0,0.26586986,99.73413
Bangladesh,BGD,2022,0,0.3201811,99.67982
Bangladesh,BGD,2023,0,0.39029995,99.6097
Belarus,BLR,1985,0,0.0049019065,99.9951
Belarus,BLR,1986,0,0.0042936956,99.99571
Belarus,BLR,1987,0,0.0042320862,99.995766
Belarus,BLR,1988,0,0.004172179,99.99583
Belarus,BLR,1989,0,0.004313864,99.99569
Belarus,BLR,1990,0,0.0042924597,99.99571
Belarus,BLR,1991,0,0.003872042,99.996124
Belarus,BLR,1992,0,0.0042170817,99.99579
Belarus,BLR,1993,0,0.0056367274,99.99436
Belarus,BLR,1994,0,0.0067429356,99.993256
Belarus,BLR,1995,0,0.007978714,99.99202
Belarus,BLR,1996,0,0.0062230933,99.99378
Belarus,BLR,1997,0,0.00807506,99.99192
Belarus,BLR,1998,0,0.011010793,99.98899
Belarus,BLR,1999,0,0.0076805074,99.992325
Belarus,BLR,2000,0,0.010590469,99.98941
Belarus,BLR,2001,0,0.012103932,99.98789
Belarus,BLR,2002,0,0.011309549,99.98869
Belarus,BLR,2003,0,0.011002025,99.989
Belarus,BLR,2004,0,0.011934647,99.98807
Belarus,BLR,2005,0,0.01302647,99.98698
Belarus,BLR,2006,0,0.012581069,99.98743
Belarus,BLR,2007,0,0.016970424,99.98304
Belarus,BLR,2008,0,0.05200607,99.948
Belarus,BLR,2009,0,0.121284895,99.878716
Belarus,BLR,2010,0,0.17015213,99.82984
Belarus,BLR,2011,0,0.1530022,99.84699
Belarus,BLR,2012,0,0.15764202,99.84236
Belarus,BLR,2013,0,0.1687092,99.83129
Belarus,BLR,2014,0,0.16938499,99.83061
Belarus,BLR,2015,0,0.17978822,99.820206
Belarus,BLR,2016,0,0.19859685,99.80141
Belarus,BLR,2017,0,0.32663667,99.67336
Belarus,BLR,2018,0,0.25936797,99.74064
Belarus,BLR,2019,0,0.31568348,99.68431
Belarus,BLR,2020,0.11892397,0.3599385,99.52114
Belarus,BLR,2021,1.9596117,0.4260335,97.61436
Belarus,BLR,2022,1.644326,0.44718027,97.90849
Belarus,BLR,2023,4.2449975,0.4096902,95.345314
Belgium,BEL,1965,0,0.06595396,99.934044
Belgium,BEL,1966,0.0015103352,0.075265035,99.92323
Belgium,BEL,1967,0.02254108,0.0570721,99.92039
Belgium,BEL,1968,0.013123152,0.052492607,99.93439
Belgium,BEL,1969,0.0043113222,0.045072913,99.950615
Belgium,BEL,1970,0.010575043,0.04563966,99.94379
Belgium,BEL,1971,0,0.02532736,99.97468
Belgium,BEL,1972,0.0019560412,0.032007948,99.966034
Belgium,BEL,1973,0.013342759,0.050386474,99.93628
Belgium,BEL,1974,0.026918674,0.06329526,99.90979
Belgium,BEL,1975,1.3433306,0.05267187,98.604
Belgium,BEL,1976,1.8907318,0.03127356,98.07799
Belgium,BEL,1977,2.2625263,0.08925789,97.648224
Belgium,BEL,1978,2.272137,0.08770416,97.64016
Belgium,BEL,1979,2.0039918,0.09644882,97.89956
Belgium,BEL,1980,2.315973,0.10667244,97.577354
Belgium,BEL,1981,2.5052357,0.13092142,97.36384
Belgium,BEL,1982,3.2273974,0.07808884,96.69451
Belgium,BEL,1983,5.310062,0.07886012,94.61108
Belgium,BEL,1984,5.9057927,0.07982814,94.01437
Belgium,BEL,1985,7.206882,0.07081702,92.7223
Belgium,BEL,1986,8.065852,0.0945937,91.83956
Belgium,BEL,1987,8.386657,0.115307294,91.49803
Belgium,BEL,1988,8.453187,0.107277915,91.43954
Belgium,BEL,1989,7.9599576,0.09714096,91.94291
Belgium,BEL,1990,7.886685,0.102455646,92.010864
Belgium,BEL,1991,7.6129293,0.0952038,92.29187
Belgium,BEL,1992,7.7546277,0.11010228,92.13527
Belgium,BEL,1993,7.5804806,0.09166656,92.32786
Belgium,BEL,1994,6.908503,0.10203579,92.98946
Belgium,BEL,1995,6.953571,0.112317085,92.93411
Belgium,BEL,1996,6.845273,0.08861451,93.06612
Belgium,BEL,1997,7.4902015,0.092900746,92.41689
Belgium,BEL,1998,7.113385,0.116951354,92.76966
Belgium,BEL,1999,7.679407,0.13316801,92.18742
Belgium,BEL,2000,7.378319,0.15995526,92.46173
Belgium,BEL,2001,7.127208,0.1653056,92.70748
Belgium,BEL,2002,7.333506,0.17621474,92.49028
Belgium,BEL,2003,7.022217,0.17667072,92.80112
Belgium,BEL,2004,6.978533,0.2208079,92.80066
Belgium,BEL,2005,7.1198,0.31503934,92.56516
Belgium,BEL,2006,6.948402,0.43974015,92.61186
Belgium,BEL,2007,7.16045,0.5175799,92.32197
Belgium,BEL,2008,6.6121264,0.64107215,92.7468
Belgium,BEL,2009,7.5531764,1.1139227,91.33291
Belgium,BEL,2010,7.1415873,1.6039246,91.254486
Belgium,BEL,2011,7.8116136,2.0122418,90.17615
Belgium,BEL,2012,6.7326503,2.4331956,90.83415
Belgium,BEL,2013,6.9856443,2.5766158,90.43774
Belgium,BEL,2014,5.8722415,2.9655805,91.16218
Belgium,BEL,2015,4.432769,2.9650667,92.602165
Belgium,BEL,2016,7.0822277,3.142748,89.775024
Belgium,BEL,2017,6.7981668,3.4233346,89.778496
Belgium,BEL,2018,4.475482,3.535559,91.98896
Belgium,BEL,2019,6.831369,3.9087913,89.25984
Belgium,BEL,2020,6.035665,5.4318094,88.53253
Belgium,BEL,2021,8.079772,4.9820266,86.938194
Belgium,BEL,2022,7.482412,5.6362076,86.88138
Belgium,BEL,2023,6.00974,6.4643598,87.5259
Brazil,BRA,1965,0,11.393827,88.60617
Brazil,BRA,1966,0,11.428998,88.571
Brazil,BRA,1967,0,11.561991,88.43801
Brazil,BRA,1968,0,10.401772,89.598236
Brazil,BRA,1969,0,10.15803,89.841965
Brazil,BRA,1970,0,11.732659,88.26734
Brazil,BRA,1971,0,11.286043,88.71396
Brazil,BRA,1972,0,11.696391,88.303604
Brazil,BRA,1973,0,11.019126,88.98087
Brazil,BRA,1974,0,11.131636,88.86837
Brazil,BRA,1975,0,11.642294,88.35771
Brazil,BRA,1976,0,12.197777,87.80222
Brazil,BRA,1977,0,13.506632,86.49337
Brazil,BRA,1978,0,13.96105,86.038956
Brazil,BRA,1979,0,15.010052,84.989944
Brazil,BRA,1980,0,16.743673,83.256325
Brazil,BRA,1981,0,17.293337,82.70666
Brazil,BRA,1982,0,18.531479,81.46852
Brazil,BRA,1983,0,21.149958,78.850044
Brazil,BRA,1984,0.17397156,22.615772,77.21025
Brazil,BRA,1985,0.33487228,23.328522,76.3366
Brazil,BRA,1986,0.013301407,23.561502,76.42519
Brazil,BRA,1987,0.08733292,23.290962,76.62171
Brazil,BRA,1988,0.0535776,24.364626,75.581795
Brazil,BRA,1989,0.15709704,24.736809,75.106094
Brazil,BRA,1990,0.19470866,24.751486,75.0538
Brazil,BRA,1991,0.12230916,25.17849,74.6992
Brazil,BRA,1992,0.1480406,25.406197,74.44576
Brazil,BRA,1993,0.03554639,25.557665,74.40679
Brazil,BRA,1994,0.004192162,25.276106,74.71971
Brazil,BRA,1995,0.18005566,24.76769,75.052246
Brazil,BRA,1996,0.16332002,24.3857,75.45098
Brazil,BRA,1997,0.19989912,23.518415,76.281685
Brazil,BRA,1998,0.19953865,23.523973,76.27649
Brazil,BRA,1999,0.24022283,23.409454,76.35032
Brazil,BRA,2000,0.34893152,22.355097,77.295975
Brazil,BRA,2001,0.82398254,20.042576,79.133446
Brazil,BRA,2002,0.7889976,21.25348,77.95752
Brazil,BRA,2003,0.7573393,22.130302,77.11236
Brazil,BRA,2004,0.62445486,22.282925,77.09262
Brazil,BRA,2005,0.5186108,22.964214,76.51717
Brazil,BRA,2006,0.7064524,22.896036,76.397514
Brazil,BRA,2007,0.5959297,24.166834,75.237236
Brazil,BRA,2008,0.6346183,24.470406,74.89498
Brazil,BRA,2009,0.60447145,26.8657,72.52982
Brazil,BRA,2010,0.6125545,25.599665,73.78778
Brazil,BRA,2011,0.6416673,25.340584,74.01775
Brazil,BRA,2012,0.62761426,23.631819,75.74056
Brazil,BRA,2013,0.5779504,22.866322,76.555725
Brazil,BRA,2014,0.5536857,22.400751,77.04556
Brazil,BRA,2015,0.53803307,23.840557,75.62141
Brazil,BRA,2016,0.61025316,25.674736,73.715004
Brazil,BRA,2017,0.5974071,25.546116,73.856476
Brazil,BRA,2018,0.60121894,28.163837,71.23495
Brazil,BRA,2019,0.61221784,29.604254,69.78352
Brazil,BRA,2020,0.564511,30.898369,68.537125
Brazil,BRA,2021,0.54546565,27.860785,71.59375
Brazil,BRA,2022,0.53454006,30.688784,68.77668
Brazil,BRA,2023,0.5200766,32.170452,67.30948
Bulgaria,BGR,1965,0,1.7239645,98.27604
Bulgaria,BGR,1966,0,1.6127495,98.387245
Bulgaria,BGR,1967,0,1.3908033,98.6092
Bulgaria,BGR,1968,0,0.79387414,99.20613
Bulgaria,BGR,1969,0,1.0078436,98.99215
Bulgaria,BGR,1970,0,1.0490036,98.951
Bulgaria,BGR,1971,0,1.0152031,98.984795
Bulgaria,BGR,1972,0,0.9513285,99.04867
Bulgaria,BGR,1973,0,1.1269747,98.87302
Bulgaria,BGR,1974,0.39614978,0.887922,98.715935
Bulgaria,BGR,1975,0.99836105,0.95888007,98.042755
Bulgaria,BGR,1976,1.8751726,1.1102947,97.014534
Bulgaria,BGR,1977,2.113442,1.2675624,96.618996
Bulgaria,BGR,1978,2.0374424,1.002863,96.959694
Bulgaria,BGR,1979,2.0571315,1.1021299,96.84074
Bulgaria,BGR,1980,1.9423602,1.169827,96.88782
Bulgaria,BGR,1981,2.9684472,1.1777433,95.85381
Bulgaria,BGR,1982,3.4287248,0.97316307,95.598114
Bulgaria,BGR,1983,3.9451518,1.0738833,94.980965
Bulgaria,BGR,1984,4.112466,1.0527396,94.8348
Bulgaria,BGR,1985,4.258162,0.7254214,95.01641
Bulgaria,BGR,1986,3.808729,0.7339771,95.4573
Bulgaria,BGR,1987,3.9048169,0.79660016,95.29859
Bulgaria,BGR,1988,5.0119934,0.811674,94.17633
Bulgaria,BGR,1989,4.5624757,0.8428959,94.594635
Bulgaria,BGR,1990,4.9834995,0.553911,94.462585
Bulgaria,BGR,1991,5.6357884,0.96950597,93.39471
Bulgaria,BGR,1992,5.2003274,0.8566676,93.94301
Bulgaria,BGR,1993,5.9604516,0.7622792,93.27727
Bulgaria,BGR,1994,6.8820705,0.5816214,92.536316
Bulgaria,BGR,1995,7.292733,0.9185101,91.78876
Bulgaria,BGR,1996,7.7595634,1.2393329,91.00111
Bulgaria,BGR,1997,8.0982275,1.2427227,90.65905
Bulgaria,BGR,1998,8.03933,1.4595338,90.501144
Bulgaria,BGR,1999,8.648544,1.4941081,89.857346
Bulgaria,BGR,2000,10.165187,1.4712625,88.36355
Bulgaria,BGR,2001,10.523717,0.88859296,88.58769
Bulgaria,BGR,2002,11.401651,1.1930518,87.405304
Bulgaria,BGR,2003,9.150005,1.5858948,89.26409
Bulgaria,BGR,2004,9.222553,1.7220976,89.05534
Bulgaria,BGR,2005,9.542695,2.2008696,88.25644
Bulgaria,BGR,2006,9.787713,2.1254604,88.08683
Bulgaria,BGR,2007,7.238503,1.4220493,91.33945
Bulgaria,BGR,2008,7.955358,1.4889953,90.55565
Bulgaria,BGR,2009,8.9804945,2.2021887,88.81732
Bulgaria,BGR,2010,8.671182,3.3821611,87.94666
Bulgaria,BGR,2011,8.547165,2.1399646,89.31287
Bulgaria,BGR,2012,8.842257,3.483934,87.673805
Bulgaria,BGR,2013,8.681226,5.0122046,86.30657
Bulgaria,BGR,2014,9.148291,4.987431,85.86427
Bulgaria,BGR,2015,8.2994585,5.6245737,86.075966
Bulgaria,BGR,2016,8.944956,5.0497255,86.00532
Bulgaria,BGR,2017,8.46591,4.370297,87.16379
Bulgaria,BGR,2018,9.074294,6.3303666,84.59534
Bulgaria,BGR,2019,9.571012,5.5120935,84.91689
Bulgaria,BGR,2020,10.589868,6.012169,83.397964
Bulgaria,BGR,2021,9.219334,6.865989,83.91467
Bulgaria,BGR,2022,8.758833,6.279572,84.96159
Bulgaria,BGR,2023,10.23933,8.078108,81.68256
CIS (EI),,1965,0.02754727,1.205699,98.766754
CIS (EI),,1966,0.028773708,1.2801685,98.691055
CIS (EI),,1967,0.029839016,1.1725802,98.797585
CIS (EI),,1968,0.04011534,1.331991,98.62789
CIS (EI),,1969,0.04452318,1.4116658,98.54381
CIS (EI),,1970,0.051276397,1.4532658,98.49545
CIS (EI),,1971,0.059953712,1.4033328,98.53671
CIS (EI),,1972,0.10401174,1.2999822,98.596
CIS (EI),,1973,0.14390174,1.230303,98.62579
CIS (EI),,1974,0.20483923,1.2602124,98.53495
CIS (EI),,1975,0.25997117,1.1445844,98.59544
CIS (EI),,1976,0.33433452,1.189455,98.47621
CIS (EI),,1977,0.42908713,1.2361516,98.33476
CIS (EI),,1978,0.42385924,1.3710569,98.205086
CIS (EI),,1979,0.46904957,1.3534119,98.17754
CIS (EI),,1980,0.57057965,1.419732,98.00969
CIS (EI),,1981,0.6591252,1.41336,97.92751
CIS (EI),,1982,0.73965365,1.2887303,97.97162
CIS (EI),,1983,0.80607647,1.3051308,97.888794
CIS (EI),,1984,1.0084746,1.4235777,97.567955
CIS (EI),,1985,0.916438,1.7007527,97.38281
CIS (EI),,1986,0.92482007,1.6719291,97.40325
CIS (EI),,1987,1.0751965,1.6413606,97.28345
CIS (EI),,1988,1.1419303,1.6759279,97.182144
CIS (EI),,1989,1.123344,1.6244978,97.25216
CIS (EI),,1990,0.9759623,1.7428634,97.28117
CIS (EI),,1991,1.0144931,1.7804818,97.20503
CIS (EI),,1992,1.0623939,1.9114372,97.02617
CIS (EI),,1993,1.1500498,2.140273,96.70967
CIS (EI),,1994,1.0373929,2.3916116,96.571
CIS (EI),,1995,1.1252265,2.4818048,96.39297
CIS (EI),,1996,1.2967031,2.3140972,96.3892
CIS (EI),,1997,1.3659834,2.4486382,96.18538
CIS (EI),,1998,1.307229,2.460701,96.23207
CIS (EI),,1999,1.5276387,2.504597,95.967766
CIS (EI),,2000,1.6174011,2.541036,95.84156
CIS (EI),,2001,1.6632568,2.6031234,95.73362
CIS (EI),,2002,1.7241504,2.4860275,95.789825
CIS (EI),,2003,1.7862331,2.4164445,95.797325
CIS (EI),,2004,1.6923238,2.6062596,95.701416
CIS (EI),,2005,1.7489629,2.574452,95.67658
CIS (EI),,2006,1.7570939,2.4579525,95.78496
CIS (EI),,2007,1.7758654,2.4890838,95.73505
CIS (EI),,2008,1.7967993,2.2606215,95.94258
CIS (EI),,2009,1.8934857,2.4982958,95.608215
CIS (EI),,2010,1.889742,2.381069,95.729195
CIS (EI),,2011,1.832461,2.2318027,95.93573
CIS (EI),,2012,1.8472085,2.198,95.954796
CIS (EI),,2013,1.8318617,2.4133744,95.75477
CIS (EI),,2014,1.8958267,2.301915,95.80227
CIS (EI),,2015,2.110813,2.3111398,95.57805
CIS (EI),,2016,2.070856,2.4796348,95.44951
CIS (EI),,2017,2.121265,2.5098162,95.36892
CIS (EI),,2018,2.0413363,2.4506757,95.50799
CIS (EI),,2019,2.1017783,2.5279295,95.3703
CIS (EI),,2020,2.2527723,2.7948265,94.95241
CIS (EI),,2021,2.27685,2.7514095,94.97175
CIS (EI),,2022,2.2103896,2.5393872,95.25022
CIS (EI),,2023,2.2005966,2.6025047,95.1969
Canada,CAN,1965,0.011056367,10.200189,89.78876
Canada,CAN,1966,0.014074026,10.719171,89.266754
Canada,CAN,1967,0.011916606,10.430846,89.557236
Canada,CAN,1968,0.06664917,9.888472,90.044876
Canada,CAN,1969,0.036493357,10.391846,89.57166
Canada,CAN,1970,0.06659451,10.15531,89.7781
Canada,CAN,1971,0.26645932,10.1451235,89.58842
Canada,CAN,1972,0.4227947,10.649842,88.92737
Canada,CAN,1973,0.82741266,10.55849,88.6141
Canada,CAN,1974,0.7799919,11.181176,88.03883
Canada,CAN,1975,0.6723333,10.829541,88.49812
Canada,CAN,1976,0.8944094,10.959082,88.14651
Canada,CAN,1977,1.2824919,10.770167,87.947334
Canada,CAN,1978,1.5117167,11.452749,87.03553
Canada,CAN,1979,1.6678935,11.607586,86.72452
Canada,CAN,1980,1.7710181,11.755626,86.47335
Canada,CAN,1981,1.9103203,12.773596,85.316086
Canada,CAN,1982,1.8838899,12.773223,85.34289
Canada,CAN,1983,2.4476984,13.49668,84.05562
Canada,CAN,1984,2.4800928,13.702501,83.817406
Canada,CAN,1985,2.8173435,14.2132435,82.96941
Canada,CAN,1986,3.3271704,14.589418,82.08341
Canada,CAN,1987,3.4931865,14.401136,82.105675
Canada,CAN,1988,3.5451424,13.258765,83.19608
Canada,CAN,1989,3.2971547,12.218403,84.48444
Canada,CAN,1990,3.1667993,13.095464,83.73774
Canada,CAN,1991,3.738793,13.798416,82.46279
Canada,CAN,1992,3.4374013,13.73295,82.82964
Canada,CAN,1993,3.9404538,13.816814,82.24274
Canada,CAN,1994,4.370624,13.617854,82.01152
Canada,CAN,1995,3.834686,13.468197,82.69712
Canada,CAN,1996,3.5510926,13.961522,82.48739
Canada,CAN,1997,3.1040537,13.518304,83.37764
Canada,CAN,1998,2.6856894,12.906432,84.407875
Canada,CAN,1999,2.681416,13.063916,84.25466
Canada,CAN,2000,2.585263,13.142209,84.27253
Canada,CAN,2001,2.7502732,12.389092,84.860634
Canada,CAN,2002,2.6175444,12.609318,84.77314
Canada,CAN,2003,2.5489666,11.925447,85.52558
Canada,CAN,2004,3.0430756,11.894848,85.06208
Canada,CAN,2005,3.113056,12.76169,84.12525
Canada,CAN,2006,3.3222768,12.510361,84.16736
Canada,CAN,2007,3.034062,12.660628,84.30531
Canada,CAN,2008,3.1786196,13.286795,83.534584
Canada,CAN,2009,3.1120944,13.681576,83.20633
Canada,CAN,2010,3.0618703,12.960288,83.97784
Canada,CAN,2011,3.05837,13.606754,83.33488
Canada,CAN,2012,3.0940638,13.968218,82.93772
Canada,CAN,2013,3.3017197,14.0445175,82.65377
Canada,CAN,2014,3.396503,13.689669,82.91383
Canada,CAN,2015,3.220119,14.104927,82.67496
Canada,CAN,2016,3.2532942,14.593326,82.15338
Canada,CAN,2017,3.1999543,14.7751255,82.02492
Canada,CAN,2018,3.1097271,14.242361,82.64791
Canada,CAN,2019,3.134042,14.151987,82.71397
Canada,CAN,2020,3.2968569,15.537189,81.165955
Canada,CAN,2021,3.0485387,15.260238,81.69123
Canada,CAN,2022,2.785914,15.489147,81.724945
Canada,CAN,2023,2.9062202,14.85069,82.24309
Central America (EI),,1971,0.08109906,4.695829,95.223076
Central America (EI),,1972,0.13295649,4.7643957,95.10265
Central America (EI),,1973,0.076251015,4.564784,95.35896
Central America (EI),,1974,0.0406329,4.8314075,95.12796
Central America (EI),,1975,0.03513106,4.344307,95.62056
Central America (EI),,1976,0.024045782,4.8696713,95.106285
Central America (EI),,1977,0,4.553045,95.44695
Central America (EI),,1978,0,5.7919207,94.20808
Central America (EI),,1979,0,6.5990953,93.4009
Central America (EI),,1985,0,11.023938,88.97606
Central America (EI),,1986,0,12.438462,87.56154
Central America (EI),,1987,0,12.085702,87.9143
Central America (EI),,1988,0,13.03118,86.96882
Central America (EI),,1989,0,13.585276,86.41473
Central America (EI),,1990,0,13.752744,86.24725
Central America (EI),,1991,0,12.570053,87.42995
Central America (EI),,1992,0,11.190268,88.80974
Central America (EI),,1993,0,11.39017,88.609825
Central America (EI),,1994,0,10.214735,89.78527
Central America (EI),,1995,0,9.261937,90.73807
Central America (EI),,1996,0,10.558236,89.441765
Central America (EI),,1997,0,9.676131,90.32387
Central America (EI),,1998,0,8.448603,91.5514
Central America (EI),,1999,0,10.118542,89.88146
Central America (EI),,2000,0,10.239719,89.760284
Central America (EI),,2014,0,12.008093,87.991905
Central America (EI),,2015,0,11.81863,88.18137
Central America (EI),,2016,0,11.898233,88.10176
Central America (EI),,2017,0,12.960252,87.03974
Central America (EI),,2018,0,13.341909,86.65809
Central America (EI),,2019,0,11.250119,88.749886
Central America (EI),,2020,0,15.247217,84.752785
Central America (EI),,2021,0,14.733264,85.26674
Central America (EI),,2022,0,14.429697,85.5703
Central America (EI),,2023,0,12.164908,87.83509
Central America (EI),,1980,,7.8977323,92.10227
Central America (EI),,1981,,8.902243,91.09776
Central America (EI),,1982,,8.806945,91.193054
Central America (EI),,1983,,9.456131,90.54387
Central America (EI),,1984,,10.437539,89.56246
Central America (EI),,2001,,8.958938,91.04106
Central America (EI),,2002,,9.362231,90.637764
Central America (EI),,2003,,9.38609,90.61391
Central America (EI),,2004,,9.644959,90.35504
Central America (EI),,2005,,10.337218,89.66278
Central America (EI),,2006,,10.317798,89.682205
Central America (EI),,2007,,10.016957,89.98304
Central America (EI),,2008,,10.76056,89.23943
Central America (EI),,2009,,10.687696,89.3123
Central America (EI),,2010,,11.700884,88.29912
Central America (EI),,2011,,11.368599,88.6314
Central America (EI),,2012,,12.025016,87.97498
Central America (EI),,2013,,11.945078,88.05492
Chile,CHL,1965,0,6.1117654,93.88824
Chile,CHL,1966,0,5.995531,94.00447
Chile,CHL,1967,0,6.0046887,93.995316
Chile,CHL,1968,0,4.959501,95.0405
Chile,CHL,1969,0,5.217742,94.78226
Chile,CHL,1970,0,5.2966776,94.70332
Chile,CHL,1971,0,5.5680256,94.43198
Chile,CHL,1972,0,6.605669,93.394325
Chile,CHL,1973,0,6.667394,93.3326
Chile,CHL,1974,0,7.6884203,92.31157
Chile,CHL,1975,0,8.67614,91.32386
Chile,CHL,1976,0,8.654863,91.345146
Chile,CHL,1977,0,8.749524,91.25048
Chile,CHL,1978,0,8.770391,91.22961
Chile,CHL,1979,0,8.493743,91.506256
Chile,CHL,1980,0,8.731939,91.26807
Chile,CHL,1981,0,9.037978,90.96201
Chile,CHL,1982,0,10.9197855,89.08021
Chile,CHL,1983,0,11.517135,88.48287
Chile,CHL,1984,0,11.490129,88.50987
Chile,CHL,1985,0,12.82905,87.17095
Chile,CHL,1986,0,13.39599,86.604004
Chile,CHL,1987,0,13.908458,86.091545
Chile,CHL,1988,0,11.883894,88.116104
Chile,CHL,1989,0,8.589083,91.41092
Chile,CHL,1990,0,7.2788553,92.72114
Chile,CHL,1991,0,9.638978,90.36102
Chile,CHL,1992,0,11.726945,88.273056
Chile,CHL,1993,0,11.31043,88.689575
Chile,CHL,1994,0,10.526516,89.47349
Chile,CHL,1995,0,10.564682,89.43532
Chile,CHL,1996,0,8.904425,91.09558
Chile,CHL,1997,0,8.613265,91.386734
Chile,CHL,1998,0,6.901648,93.09836
Chile,CHL,1999,0,5.705737,94.294266
Chile,CHL,2000,0,7.6604,92.3396
Chile,CHL,2001,0,8.732185,91.267815
Chile,CHL,2002,0,9.168784,90.83122
Chile,CHL,2003,0,8.812158,91.18784
Chile,CHL,2004,0,7.6587386,92.34126
Chile,CHL,2005,0,8.9531,91.0469
Chile,CHL,2006,0,9.429707,90.5703
Chile,CHL,2007,0,7.763818,92.23618
Chile,CHL,2008,0,8.786491,91.21352
Chile,CHL,2009,0,9.497568,90.50243
Chile,CHL,2010,0,8.036878,91.96312
Chile,CHL,2011,0,7.4095325,92.59047
Chile,CHL,2012,0,7.5054073,92.4946
Chile,CHL,2013,0,7.5287437,92.47126
Chile,CHL,2014,0,8.4101925,91.589806
Chile,CHL,2015,0,9.170847,90.829155
Chile,CHL,2016,0,8.316226,91.68378
Chile,CHL,2017,0,9.399998,90.6
Chile,CHL,2018,0,10.423393,89.5766
Chile,CHL,2019,0,10.057923,89.94208
Chile,CHL,2020,0,11.371177,88.62882
Chile,CHL,2021,0,10.6564045,89.3436
Chile,CHL,2022,0,12.210896,87.7891
Chile,CHL,2023,0,14.206847,85.79315
China,CHN,1965,0,1.4800892,98.51991
China,CHN,1966,0,1.38349,98.6165
China,CHN,1967,0,1.3247913,98.6752
China,CHN,1968,0,1.5537602,98.44624
China,CHN,1969,0,1.2924219,98.70758
China,CHN,1970,0,1.0384737,98.961525
China,CHN,1971,0,1.0598928,98.94011
China,CHN,1972,0,1.1153393,98.88467
China,CHN,1973,0,1.1823096,98.81769
China,CHN,1974,0,1.3002273,98.69977
China,CHN,1975,0,1.2130591,98.78694
China,CHN,1976,0,1.1665797,98.83342
China,CHN,1977,0,1.1157336,98.88426
China,CHN,1978,0,0.95056033,99.049446
China,CHN,1979,0,1.0382297,98.96176
China,CHN,1980,0,1.2351756,98.764824
China,CHN,1981,0,1.4132497,98.58675
China,CHN,1982,0,1.540263,98.45973
China,CHN,1983,0,1.6850069,98.314995
China,CHN,1984,0,1.5740848,98.42591
China,CHN,1985,0,1.5476418,98.452354
China,CHN,1986,0,1.5105848,98.48941
China,CHN,1987,0,1.4808555,98.51914
China,CHN,1988,0,1.5050452,98.49495
China,CHN,1989,0,1.5570476,98.44295
China,CHN,1990,0,1.6490326,98.35097
China,CHN,1991,0,1.5415426,98.45846
China,CHN,1992,0,1.5372312,98.46277
China,CHN,1993,0.017516874,1.6619112,98.32057
China,CHN,1994,0.15224439,1.7361989,98.11155
China,CHN,1995,0.12899658,1.9522597,97.91875
China,CHN,1996,0.13642603,1.8041,98.05947
China,CHN,1997,0.13647242,1.882776,97.98075
China,CHN,1998,0.13327901,1.9069254,97.95979
China,CHN,1999,0.13630335,1.8198467,98.043846
China,CHN,2000,0.14775474,1.9912411,97.86101
China,CHN,2001,0.14690171,2.3603668,97.49273
China,CHN,2002,0.19365056,2.2590132,97.54733
China,CHN,2003,0.28524005,1.9217707,97.79299
